SK_ID_CURR,TARGET
168783,0.0
168795,1.0
168799,0.0
168813,0.0
168816,0.0
168824,1.0
168825,0.0
168832,1.0
168833,0.0
168837,0.0
168838,1.0
168843,0.0
168844,0.0
168846,0.0
168849,0.0
168859,0.0
168865,0.0
168874,0.0
168875,0.0
168888,0.0
168891,0.0
168893,0.0
168898,0.0
168901,0.0
168908,0.0
168911,0.0
168912,0.0
168919,0.0
168937,0.0
168958,0.0
168963,0.0
168970,0.0
168976,0.0
168987,0.0
168988,0.0
168989,0.0
168991,0.0
168992,0.0
169001,0.0
169002,0.0
169013,0.0
169020,0.0
169022,0.0
169023,0.0
169029,0.0
169034,0.0
169037,0.0
169039,0.0
169040,0.0
169041,0.0
169050,0.0
169054,0.0
169055,0.0
169063,0.0
169065,0.0
169067,0.0
169077,0.0
169081,0.0
169083,0.0
169084,0.0
169091,0.0
169100,0.0
169102,0.0
169108,0.0
169113,0.0
169120,1.0
169127,1.0
169135,0.0
169141,0.0
169145,0.0
169146,0.0
169151,0.0
169155,0.0
169158,0.0
169169,0.0
169170,0.0
169173,0.0
169177,0.0
169181,0.0
169183,0.0
169186,0.0
169193,0.0
169200,0.0
169209,0.0
169211,0.0
169216,0.0
169242,0.0
169244,0.0
169250,0.0
169255,0.0
169261,0.0
169262,0.0
169270,0.0
169271,0.0
169279,0.0
169283,0.0
169285,1.0
169294,0.0
169296,0.0
169308,0.0
169309,0.0
169315,0.0
169317,0.0
169318,0.0
169324,0.0
169327,0.0
169337,0.0
169338,0.0
169357,0.0
169358,0.0
169361,0.0
169366,1.0
169371,0.0
169390,1.0
169393,0.0
169396,0.0
169400,0.0
169401,0.0
169403,0.0
169405,0.0
169415,0.0
169424,0.0
169439,0.0
169441,0.0
169443,0.0
169446,0.0
169450,0.0
169462,0.0
169463,0.0
169476,1.0
169478,0.0
169482,0.0
169486,0.0
169487,0.0
169489,1.0
169501,0.0
169503,0.0
169507,0.0
169519,0.0
169520,0.0
169522,0.0
169529,0.0
169531,0.0
169532,0.0
169543,0.0
169563,1.0
169564,0.0
169569,0.0
169574,0.0
169577,0.0
169582,0.0
169584,0.0
169586,0.0
169588,0.0
169595,0.0
169599,0.0
169615,0.0
169618,0.0
169622,0.0
169630,0.0
169631,0.0
169634,1.0
169638,0.0
169645,0.0
169653,0.0
169655,1.0
169664,0.0
169690,0.0
169692,0.0
169694,0.0
169696,0.0
169707,0.0
169709,0.0
169713,0.0
169716,0.0
169723,0.0
169728,0.0
169733,0.0
169734,0.0
169737,0.0
169739,0.0
169743,0.0
169744,1.0
169747,0.0
169748,0.0
169753,0.0
169764,0.0
169766,1.0
169767,0.0
169768,0.0
169777,0.0
169782,0.0
169783,0.0
169789,0.0
169799,0.0
169801,0.0
169803,0.0
169805,0.0
169822,0.0
169829,0.0
169845,0.0
169847,0.0
169855,0.0
169860,0.0
169865,0.0
169871,0.0
169880,0.0
169883,0.0
169887,0.0
169888,0.0
169891,0.0
169894,0.0
169896,1.0
169903,0.0
169904,0.0
169906,0.0
169908,0.0
169913,0.0
169923,1.0
169924,0.0
169935,0.0
169939,0.0
169946,0.0
169948,0.0
169965,0.0
169973,0.0
169977,0.0
169981,0.0
169983,1.0
169994,0.0
169996,0.0
169997,0.0
169999,0.0
170000,0.0
170004,0.0
170010,0.0
170013,0.0
170018,0.0
170028,1.0
170031,0.0
170036,0.0
170040,0.0
170052,0.0
170059,0.0
170064,0.0
170066,0.0
170071,0.0
170087,0.0
170092,0.0
170096,0.0
170098,0.0
170099,0.0
170124,0.0
170138,0.0
170141,0.0
170144,0.0
170145,0.0
170158,0.0
170160,0.0
170161,0.0
170166,0.0
170170,0.0
170183,0.0
170189,0.0
170194,0.0
170208,0.0
170214,0.0
170216,0.0
170221,0.0
170228,0.0
170231,0.0
170233,0.0
170234,0.0
170236,0.0
170240,1.0
170242,0.0
170245,0.0
170247,0.0
170263,0.0
170266,0.0
170270,0.0
170271,0.0
170272,1.0
170280,0.0
170281,0.0
170287,1.0
170291,0.0
170294,0.0
170297,0.0
170314,0.0
170315,0.0
170316,0.0
170319,0.0
170332,0.0
170333,0.0
170336,0.0
170338,0.0
170339,0.0
170353,0.0
170354,0.0
170355,0.0
170356,0.0
170359,0.0
170360,0.0
170368,0.0
170370,1.0
170372,0.0
170378,0.0
170381,0.0
170383,0.0
170385,0.0
170386,0.0
170387,0.0
170389,0.0
170390,1.0
170402,0.0
170404,0.0
170412,0.0
170441,0.0
170444,0.0
170445,0.0
170447,0.0
170458,0.0
170463,0.0
170469,1.0
170470,0.0
170475,0.0
170497,0.0
170498,0.0
170502,0.0
170506,0.0
170541,0.0
170545,0.0
170551,0.0
170553,0.0
170560,1.0
170568,0.0
170574,0.0
170575,0.0
170579,0.0
170586,0.0
170589,0.0
170593,0.0
170602,0.0
170603,0.0
170604,0.0
170613,0.0
170615,0.0
170618,0.0
170621,0.0
170626,0.0
170628,0.0
170631,0.0
170632,0.0
170635,1.0
170664,0.0
170668,0.0
170674,0.0
170675,0.0
170691,0.0
170697,0.0
170699,0.0
170700,0.0
170703,0.0
170708,0.0
170712,0.0
170728,0.0
170729,0.0
170741,0.0
170744,0.0
170746,1.0
170757,0.0
170764,0.0
170787,0.0
170799,0.0
170805,1.0
170825,0.0
170826,0.0
170831,0.0
170839,1.0
170840,0.0
170846,0.0
170858,0.0
170860,0.0
170872,0.0
170877,0.0
170880,0.0
170890,0.0
170892,0.0
170895,0.0
170896,0.0
170902,0.0
170903,0.0
170904,0.0
170906,1.0
170921,0.0
170923,0.0
170926,0.0
170931,0.0
170952,0.0
170957,0.0
170961,0.0
170971,0.0
170979,0.0
170986,0.0
170987,0.0
170989,1.0
170991,0.0
170996,0.0
170997,0.0
171009,0.0
171011,0.0
171016,0.0
171022,0.0
171029,0.0
171033,0.0
171034,0.0
171037,0.0
171041,0.0
171044,0.0
171054,0.0
171067,0.0
171071,0.0
171074,0.0
171078,0.0
171082,0.0
171086,0.0
171087,0.0
171088,0.0
171090,0.0
171091,0.0
171092,0.0
171094,0.0
171100,0.0
171101,0.0
171104,1.0
171105,0.0
171117,0.0
171122,0.0
171125,0.0
171127,0.0
171132,0.0
171133,0.0
171134,0.0
171136,0.0
171154,0.0
171159,0.0
171168,0.0
171171,0.0
171174,0.0
171177,0.0
171180,0.0
171187,0.0
171196,0.0
171199,0.0
171200,0.0
171210,0.0
171213,0.0
171216,0.0
171222,0.0
171234,0.0
171235,0.0
171236,0.0
171239,0.0
171248,0.0
171264,0.0
171265,0.0
171273,0.0
171276,0.0
171280,0.0
171282,0.0
171286,0.0
171292,0.0
171298,0.0
171300,0.0
171301,0.0
171319,0.0
171326,0.0
171330,0.0
171340,0.0
171343,0.0
171347,0.0
171350,0.0
171357,0.0
171363,0.0
171368,1.0
171372,0.0
171374,0.0
171383,0.0
171385,0.0
171386,0.0
171387,0.0
171391,0.0
171412,0.0
171428,0.0
171429,1.0
171432,0.0
171435,1.0
171436,1.0
171440,0.0
171443,0.0
171444,0.0
171445,1.0
171447,0.0
171449,0.0
171452,1.0
171461,0.0
171468,0.0
171474,0.0
171478,0.0
171481,0.0
171486,0.0
171488,0.0
171489,0.0
171490,0.0
171491,0.0
171492,1.0
171500,0.0
171504,0.0
171505,0.0
171517,0.0
171527,0.0
171543,0.0
171554,0.0
171557,0.0
171558,0.0
171559,0.0
171564,1.0
171570,0.0
171576,0.0
171579,0.0
171586,0.0
171590,0.0
171596,0.0
171604,0.0
171623,0.0
171630,0.0
171631,0.0
171640,0.0
171643,0.0
171644,1.0
171648,0.0
171649,0.0
171660,0.0
171673,0.0
171678,0.0
171681,0.0
171688,0.0
171693,0.0
171698,0.0
171700,0.0
171701,0.0
171708,0.0
171720,0.0
171729,0.0
171746,0.0
171747,0.0
171758,0.0
171759,0.0
171800,0.0
171806,1.0
171807,0.0
171817,0.0
171820,0.0
171824,0.0
171826,0.0
171828,0.0
171830,0.0
171832,0.0
171836,0.0
171844,0.0
171846,0.0
171847,0.0
171856,1.0
171857,0.0
171861,0.0
171867,0.0
171872,0.0
171873,0.0
171889,0.0
171890,0.0
171893,0.0
171897,1.0
171905,0.0
171907,0.0
171910,0.0
171912,0.0
171921,0.0
171929,0.0
171931,0.0
171937,0.0
171950,0.0
171954,0.0
171956,0.0
171963,0.0
171967,0.0
171970,0.0
171980,0.0
171990,0.0
171991,0.0
171998,0.0
171999,0.0
172001,0.0
172006,0.0
172010,0.0
172013,0.0
172017,0.0
172018,0.0
172024,0.0
172030,0.0
172031,0.0
172032,0.0
172034,0.0
172037,0.0
172041,0.0
172045,0.0
172055,0.0
172056,0.0
172064,0.0
172068,0.0
172084,0.0
172087,1.0
172091,0.0
172102,0.0
172105,0.0
172106,0.0
172107,1.0
172110,0.0
172115,0.0
172121,0.0
172123,0.0
172124,0.0
172125,0.0
172136,0.0
172137,0.0
172138,0.0
172140,0.0
172142,0.0
172143,0.0
172145,1.0
172146,0.0
172152,0.0
172154,0.0
172165,0.0
172167,1.0
172199,1.0
172201,0.0
172208,0.0
172209,0.0
172213,0.0
172215,0.0
172221,0.0
172225,0.0
172228,0.0
172232,1.0
172240,0.0
172242,0.0
172243,0.0
172250,0.0
172256,0.0
172257,1.0
172263,0.0
172267,0.0
172268,0.0
172275,1.0
172278,0.0
172284,0.0
172286,0.0
172293,0.0
172302,0.0
172305,1.0
172306,0.0
172308,0.0
172313,0.0
172314,0.0
172320,0.0
172327,0.0
172329,0.0
172331,0.0
172339,0.0
172342,0.0
172348,1.0
172354,0.0
172356,0.0
172360,0.0
172365,1.0
172366,0.0
172368,0.0
172373,0.0
172383,0.0
172387,0.0
172389,0.0
172394,1.0
172401,0.0
172402,0.0
172407,1.0
172410,0.0
172416,0.0
172422,0.0
172431,0.0
172439,1.0
172444,0.0
172445,0.0
172464,0.0
172465,0.0
172466,0.0
172468,0.0
172472,0.0
172475,0.0
172478,0.0
172482,0.0
172491,0.0
172500,0.0
172503,0.0
172509,0.0
172526,0.0
172529,0.0
172548,0.0
172552,0.0
172558,0.0
172567,0.0
172569,0.0
172572,0.0
172581,0.0
172586,0.0
172594,1.0
172595,0.0
172600,0.0
172602,0.0
172605,0.0
172609,0.0
172610,0.0
172620,0.0
172622,0.0
172630,0.0
172632,0.0
172633,0.0
172640,1.0
172641,0.0
172646,1.0
172648,0.0
172650,0.0
172655,0.0
172660,0.0
172666,0.0
172674,0.0
172675,0.0
172685,0.0
172692,0.0
172700,0.0
172721,0.0
172722,0.0
172744,1.0
172745,1.0
172748,0.0
172749,0.0
172755,0.0
172772,0.0
172773,0.0
172776,0.0
172777,0.0
172779,1.0
172781,0.0
172782,1.0
172789,0.0
172790,0.0
172796,0.0
172807,0.0
172808,0.0
172819,1.0
172825,0.0
172826,0.0
172836,0.0
172839,0.0
172840,0.0
172851,1.0
172852,1.0
172862,0.0
172864,0.0
172868,0.0
172870,0.0
172871,0.0
172872,0.0
172883,0.0
172886,0.0
172889,0.0
172898,0.0
172899,0.0
172901,1.0
172904,0.0
172913,0.0
172915,1.0
172916,0.0
172920,0.0
172923,0.0
172924,0.0
172928,0.0
172933,0.0
172935,0.0
172936,1.0
172940,0.0
172946,0.0
172947,0.0
172959,0.0
172971,0.0
172983,0.0
172994,1.0
173017,0.0
173025,0.0
173033,0.0
173054,1.0
173060,0.0
173069,0.0
173076,0.0
173078,0.0
173084,0.0
173085,0.0
173088,0.0
173091,0.0
173092,0.0
173095,0.0
173097,0.0
173099,0.0
173102,0.0
173106,0.0
173108,0.0
173110,0.0
173116,0.0
173142,0.0
173150,0.0
173153,0.0
173154,0.0
173158,0.0
173163,0.0
173170,0.0
173171,0.0
173176,0.0
173178,0.0
173179,0.0
173186,0.0
173194,0.0
173203,0.0
173204,0.0
173206,0.0
173207,0.0
173220,0.0
173224,0.0
173229,0.0
173233,1.0
173246,0.0
173251,0.0
173257,0.0
173258,0.0
173265,1.0
173268,0.0
173270,0.0
173283,0.0
173296,0.0
173307,0.0
173322,0.0
173325,0.0
173328,0.0
173335,0.0
173339,1.0
173344,0.0
173353,0.0
173354,0.0
173355,0.0
173368,0.0
173373,0.0
173377,0.0
173396,0.0
173404,0.0
173405,1.0
173408,0.0
173415,0.0
173416,0.0
173423,0.0
173425,0.0
173426,0.0
173427,0.0
173429,0.0
173439,0.0
173446,0.0
173450,0.0
173452,1.0
173455,0.0
173459,0.0
173464,0.0
173470,0.0
173474,0.0
173482,0.0
173487,0.0
173502,0.0
173505,0.0
173511,0.0
173514,0.0
173518,0.0
173523,0.0
173526,0.0
173527,0.0
173530,0.0
173531,0.0
173533,0.0
173543,0.0
173554,1.0
173555,0.0
173557,0.0
173562,0.0
173564,0.0
173567,1.0
173571,1.0
173575,1.0
173579,0.0
173582,0.0
173585,0.0
173590,0.0
173596,0.0
173599,0.0
173607,0.0
173608,0.0
173609,0.0
173612,0.0
173619,0.0
173624,0.0
173627,1.0
173628,0.0
173631,0.0
173639,0.0
173644,0.0
173648,0.0
173651,0.0
173662,0.0
173664,0.0
173675,0.0
173678,0.0
173681,1.0
173682,0.0
173683,0.0
173684,0.0
173686,0.0
173689,1.0
173697,0.0
173704,0.0
173705,0.0
173708,1.0
173729,0.0
173731,0.0
173741,0.0
173746,0.0
173747,0.0
173752,0.0
173764,0.0
173782,0.0
173788,0.0
173790,0.0
173804,0.0
173806,0.0
173811,0.0
173817,0.0
173819,1.0
173825,0.0
173828,0.0
173832,0.0
173833,0.0
173835,0.0
173836,0.0
173843,0.0
173845,0.0
173851,0.0
173858,0.0
173862,0.0
173864,0.0
173865,0.0
173866,0.0
173867,0.0
173872,0.0
173878,0.0
173879,1.0
173880,0.0
173882,0.0
173888,0.0
173892,0.0
173893,0.0
173894,0.0
173895,0.0
173897,0.0
173901,0.0
173905,0.0
173906,0.0
173910,0.0
173919,0.0
173921,1.0
173931,0.0
173933,0.0
173937,0.0
173940,1.0
173945,0.0
173947,0.0
173952,0.0
173963,0.0
173967,0.0
173978,0.0
173979,1.0
173981,0.0
173987,0.0
173988,0.0
173992,0.0
173995,0.0
173998,0.0
173999,0.0
174002,0.0
174009,0.0
174013,0.0
174018,0.0
174019,0.0
174022,0.0
174023,0.0
174024,0.0
174041,0.0
174043,0.0
174045,0.0
174050,0.0
174056,0.0
174064,0.0
174071,0.0
174082,0.0
174085,0.0
174087,0.0
174088,0.0
174089,0.0
174093,0.0
174094,1.0
174096,0.0
174097,0.0
174103,0.0
174106,0.0
174115,0.0
174122,0.0
174130,0.0
174135,0.0
174145,0.0
174146,0.0
174147,0.0
174149,0.0
174168,0.0
174171,0.0
174181,0.0
174184,0.0
174192,0.0
174196,0.0
174201,0.0
174203,0.0
174204,1.0
174209,0.0
174218,0.0
174221,0.0
174232,0.0
174233,0.0
174235,0.0
174240,0.0
174246,0.0
174251,0.0
174253,0.0
174254,0.0
174256,0.0
174265,0.0
174268,0.0
174279,0.0
174280,0.0
174283,0.0
174288,0.0
174298,0.0
174302,0.0
174308,0.0
174315,0.0
174316,0.0
174321,0.0
174332,1.0
174340,0.0
174342,0.0
174343,0.0
174345,1.0
174347,0.0
174353,0.0
174356,0.0
174358,0.0
174363,0.0
174369,0.0
174374,0.0
174375,0.0
174378,1.0
174387,0.0
174389,0.0
174393,0.0
174395,0.0
174397,0.0
174404,0.0
174407,0.0
174409,1.0
174413,0.0
174414,0.0
174416,0.0
174417,0.0
174424,0.0
174425,0.0
174433,0.0
174437,0.0
174442,0.0
174443,0.0
174452,0.0
174455,0.0
174463,0.0
174475,0.0
174479,0.0
174482,0.0
174498,0.0
174500,0.0
174503,0.0
174504,0.0
174507,0.0
174508,0.0
174510,0.0
174523,0.0
174534,0.0
174544,0.0
174545,1.0
174552,0.0
174557,0.0
174558,0.0
174564,0.0
174569,0.0
174572,1.0
174576,0.0
174579,0.0
174580,0.0
174581,0.0
174587,0.0
174593,0.0
174596,0.0
174598,0.0
174601,0.0
174602,0.0
174611,0.0
174617,0.0
174619,0.0
174622,0.0
174629,0.0
174638,0.0
174641,0.0
174648,0.0
174657,0.0
174658,0.0
174660,0.0
174662,0.0
174669,0.0
174681,0.0
174683,0.0
174687,0.0
174691,0.0
174693,0.0
174694,0.0
174695,0.0
174696,0.0
174697,0.0
174704,1.0
174705,1.0
174707,1.0
174714,0.0
174715,0.0
174719,0.0
174725,0.0
174730,0.0
174731,1.0
174737,0.0
174738,0.0
174739,0.0
174750,0.0
174751,0.0
174753,0.0
174756,0.0
174763,0.0
174777,0.0
174778,0.0
174780,0.0
174784,0.0
174787,1.0
174791,0.0
174798,0.0
174802,0.0
174803,0.0
174808,1.0
174822,0.0
174835,0.0
174838,0.0
174845,0.0
174851,0.0
174853,0.0
174855,0.0
174857,0.0
174858,0.0
174865,1.0
174866,0.0
174869,0.0
174872,0.0
174874,0.0
174875,0.0
174876,0.0
174877,0.0
174885,0.0
174888,0.0
174889,0.0
174891,0.0
174893,0.0
174895,0.0
174898,0.0
174904,0.0
174910,0.0
174911,0.0
174919,0.0
174923,0.0
174927,0.0
174930,0.0
174936,0.0
174942,0.0
174946,0.0
174949,0.0
174953,0.0
174963,0.0
174964,0.0
174970,0.0
174971,0.0
174980,0.0
174981,0.0
174994,0.0
174997,0.0
175006,0.0
175011,0.0
175014,0.0
175017,1.0
175020,0.0
175022,0.0
175023,0.0
175028,0.0
175030,0.0
175032,0.0
175033,0.0
175037,0.0
175039,0.0
175044,0.0
175053,0.0
175054,0.0
175055,0.0
175066,0.0
175068,0.0
175086,0.0
175087,0.0
175092,0.0
175094,0.0
175109,0.0
175110,0.0
175111,0.0
175114,0.0
175117,0.0
175118,0.0
175123,0.0
175127,0.0
175133,0.0
175139,0.0
175146,0.0
175150,0.0
175153,0.0
175159,0.0
175173,0.0
175179,0.0
175184,0.0
175191,1.0
175204,0.0
175205,0.0
175210,0.0
175214,0.0
175216,0.0
175219,0.0
175220,0.0
175224,0.0
175227,0.0
175230,0.0
175237,0.0
175244,0.0
175245,0.0
175248,0.0
175255,0.0
175258,1.0
175268,0.0
175270,0.0
175273,0.0
175274,0.0
175278,0.0
175279,0.0
175281,0.0
175291,0.0
175298,0.0
175315,0.0
175316,0.0
175320,0.0
175322,0.0
175326,0.0
175336,0.0
175341,0.0
175342,0.0
175344,0.0
175353,0.0
175356,0.0
175365,0.0
175366,0.0
175370,0.0
175375,0.0
175377,0.0
175384,0.0
175385,0.0
175386,0.0
175390,0.0
175396,0.0
175399,0.0
175401,0.0
175406,0.0
175409,0.0
175410,1.0
175421,0.0
175423,0.0
175432,0.0
175439,0.0
175446,0.0
175450,0.0
175453,0.0
175460,0.0
175466,0.0
175480,0.0
175483,0.0
175484,0.0
175487,1.0
175510,0.0
175511,0.0
175513,0.0
175514,0.0
175525,0.0
175540,0.0
175548,0.0
175549,0.0
175551,0.0
175559,0.0
175563,0.0
175564,0.0
175567,0.0
175572,0.0
175575,0.0
175580,0.0
175581,0.0
175583,1.0
175586,0.0
175592,0.0
175597,0.0
175599,0.0
175600,0.0
175604,0.0
175607,0.0
175610,0.0
175612,0.0
175613,0.0
175615,0.0
175618,1.0
175622,0.0
175632,1.0
175641,0.0
175655,0.0
175669,0.0
175671,0.0
175675,0.0
175681,0.0
175683,1.0
175688,0.0
175696,0.0
175697,0.0
175702,0.0
175705,1.0
175719,0.0
175720,1.0
175721,0.0
175723,1.0
175725,0.0
175733,1.0
175734,0.0
175735,1.0
175746,0.0
175754,0.0
175760,0.0
175764,0.0
175772,0.0
175774,0.0
175777,1.0
175784,0.0
175788,0.0
175790,0.0
175800,0.0
175805,0.0
175811,1.0
175813,0.0
175816,0.0
175819,0.0
175822,0.0
175823,0.0
175825,0.0
175826,0.0
175833,0.0
175838,0.0
175839,0.0
175845,0.0
175847,0.0
175848,1.0
175854,0.0
175861,0.0
175863,0.0
175866,0.0
175868,0.0
175872,0.0
175882,0.0
175891,0.0
175896,0.0
175897,0.0
175900,0.0
175904,0.0
175908,0.0
175913,0.0
175916,0.0
175921,0.0
175924,0.0
175933,0.0
175936,0.0
175943,0.0
175944,0.0
175946,0.0
175948,0.0
175951,0.0
175970,0.0
175980,0.0
175981,0.0
175982,0.0
175999,0.0
176001,0.0
176002,0.0
176020,0.0
176022,0.0
176027,0.0
176040,0.0
176042,0.0
176047,0.0
176049,0.0
176054,1.0
176055,0.0
176066,0.0
176072,0.0
176075,0.0
176079,0.0
176080,0.0
176089,0.0
176091,0.0
176096,0.0
176122,0.0
176123,0.0
176127,0.0
176130,0.0
176131,0.0
176132,0.0
176134,0.0
176136,0.0
176137,0.0
176138,0.0
176139,0.0
176142,0.0
176146,0.0
176147,0.0
176153,0.0
176154,0.0
176159,0.0
176164,0.0
176167,0.0
176169,0.0
176184,1.0
176192,0.0
176207,0.0
176209,0.0
176210,0.0
176214,0.0
176215,0.0
176217,0.0
176225,0.0
176230,0.0
176233,0.0
176234,0.0
176242,0.0
176243,0.0
176244,0.0
176245,0.0
176247,0.0
176248,0.0
176257,0.0
176262,0.0
176263,0.0
176277,0.0
176278,0.0
176282,0.0
176292,0.0
176299,0.0
176305,0.0
176308,0.0
176314,0.0
176316,1.0
176325,0.0
176331,0.0
176333,0.0
176338,0.0
176344,0.0
176350,0.0
176353,0.0
176356,0.0
176362,0.0
176366,0.0
176367,0.0
176369,0.0
176370,0.0
176372,0.0
176374,0.0
176375,0.0
176376,0.0
176380,0.0
176381,0.0
176385,0.0
176390,0.0
176391,0.0
176392,0.0
176393,0.0
176395,0.0
176396,1.0
176397,0.0
176409,0.0
176413,0.0
176420,0.0
176433,0.0
176435,0.0
176436,0.0
176439,0.0
176443,0.0
176444,0.0
176447,0.0
176449,0.0
176452,0.0
176457,0.0
176461,1.0
176463,0.0
176465,0.0
176469,0.0
176473,1.0
176475,0.0
176480,0.0
176481,0.0
176488,0.0
176491,0.0
176495,0.0
176498,0.0
176504,1.0
176508,0.0
176517,0.0
176523,0.0
176527,0.0
176530,0.0
176533,0.0
176534,0.0
176539,0.0
176540,0.0
176549,0.0
176553,0.0
176565,0.0
176576,0.0
176577,0.0
176578,0.0
176590,0.0
176604,0.0
176619,0.0
176629,0.0
176630,0.0
176633,0.0
176640,0.0
176649,0.0
176656,0.0
176657,0.0
176660,0.0
176665,0.0
176667,0.0
176672,0.0
176674,0.0
176680,0.0
176696,0.0
176699,0.0
176711,0.0
176717,0.0
176748,0.0
176765,0.0
176771,0.0
176772,0.0
176773,0.0
176775,0.0
176777,0.0
176783,0.0
176786,0.0
176799,0.0
176803,0.0
176804,0.0
176824,0.0
176830,0.0
176831,1.0
176833,1.0
176837,0.0
176842,0.0
176857,0.0
176858,0.0
176859,0.0
176861,0.0
176865,0.0
176877,0.0
176887,0.0
176889,0.0
176892,0.0
176896,0.0
176918,0.0
176927,0.0
176928,0.0
176932,0.0
176933,0.0
176939,0.0
176940,0.0
176947,0.0
176948,0.0
176952,1.0
176955,1.0
176963,1.0
176965,0.0
176974,0.0
176984,0.0
176986,0.0
176990,0.0
176993,0.0
176996,0.0
177002,0.0
177007,0.0
177008,0.0
177012,0.0
177014,0.0
177025,0.0
177043,0.0
177052,0.0
177057,0.0
177062,0.0
177067,0.0
177078,0.0
177079,0.0
177080,0.0
177082,0.0
177091,0.0
177093,0.0
177095,0.0
177097,0.0
177099,0.0
177107,0.0
177108,0.0
177110,0.0
177114,0.0
177127,0.0
177128,0.0
177135,0.0
177138,0.0
177143,0.0
177144,0.0
177145,0.0
177150,0.0
177151,0.0
177163,0.0
177164,0.0
177166,0.0
177167,0.0
177170,0.0
177172,1.0
177176,1.0
177178,0.0
177196,0.0
177198,0.0
177199,0.0
177208,0.0
177210,0.0
177220,1.0
177227,0.0
177231,0.0
177233,1.0
177236,0.0
177240,0.0
177241,0.0
177244,0.0
177246,1.0
177258,0.0
177261,0.0
177265,0.0
177266,0.0
177267,0.0
177268,0.0
177274,0.0
177276,0.0
177278,1.0
177286,0.0
177288,0.0
177289,0.0
177292,0.0
177294,0.0
177299,0.0
177300,0.0
177306,0.0
177313,0.0
177316,0.0
177317,0.0
177318,0.0
177320,0.0
177323,0.0
177326,0.0
177330,0.0
177337,0.0
177342,0.0
177345,0.0
177353,0.0
177358,0.0
177360,0.0
177363,0.0
177367,0.0
177368,0.0
177372,0.0
177404,0.0
177415,0.0
177419,0.0
177421,0.0
177431,0.0
177433,0.0
177437,1.0
177441,0.0
177445,0.0
177446,0.0
177450,0.0
177453,0.0
177454,0.0
177456,0.0
177461,0.0
177463,0.0
177467,0.0
177468,1.0
177474,0.0
177484,0.0
177486,0.0
177488,0.0
177495,0.0
177497,0.0
177501,0.0
177514,0.0
177516,0.0
177520,0.0
177523,1.0
177534,0.0
177536,0.0
177543,0.0
177545,0.0
177553,0.0
177561,0.0
177570,0.0
177572,0.0
177575,0.0
177582,0.0
177591,0.0
177597,0.0
177608,1.0
177609,0.0
177614,0.0
177615,0.0
177616,0.0
177617,0.0
177619,0.0
177627,0.0
177629,0.0
177631,0.0
177632,0.0
177638,1.0
177642,0.0
177644,0.0
177647,1.0
177650,0.0
177653,0.0
177654,0.0
177658,0.0
177660,0.0
177663,0.0
177668,0.0
177683,0.0
177691,0.0
177692,0.0
177695,0.0
177698,0.0
177712,0.0
177715,0.0
177717,0.0
177718,0.0
177719,0.0
177725,0.0
177732,0.0
177734,0.0
177735,1.0
177740,0.0
177743,0.0
177744,1.0
177748,0.0
177752,0.0
177757,0.0
177759,0.0
177764,0.0
177769,0.0
177777,0.0
177784,0.0
177787,0.0
177790,0.0
177804,0.0
177810,0.0
177836,0.0
177838,1.0
177843,0.0
177845,0.0
177846,0.0
177848,0.0
177850,0.0
177854,0.0
177856,0.0
177857,0.0
177863,0.0
177866,0.0
177868,0.0
177880,0.0
177885,1.0
177887,0.0
177890,0.0
177894,1.0
177900,0.0
177906,0.0
177908,0.0
177911,0.0
177914,0.0
177919,0.0
177924,0.0
177925,0.0
177927,0.0
177929,0.0
177934,0.0
177936,0.0
177940,0.0
177942,0.0
177945,0.0
177948,0.0
177950,0.0
177955,0.0
177960,0.0
177961,0.0
177963,1.0
177968,0.0
177978,0.0
177980,1.0
177982,0.0
177984,0.0
177989,0.0
177991,0.0
178000,0.0
178003,0.0
178004,0.0
178011,0.0
178013,0.0
178022,0.0
178025,0.0
178026,0.0
178027,0.0
178033,0.0
178046,0.0
178048,0.0
178051,1.0
178053,0.0
178057,0.0
178063,0.0
178072,0.0
178076,0.0
178081,0.0
178082,0.0
178083,0.0
178085,0.0
178089,0.0
178091,0.0
178101,0.0
178102,0.0
178104,0.0
178109,0.0
178115,0.0
178122,0.0
178124,0.0
178127,0.0
178128,0.0
178140,0.0
178143,0.0
178148,0.0
178149,0.0
178151,0.0
178152,0.0
178155,0.0
178165,0.0
178168,0.0
178176,0.0
178179,0.0
178180,1.0
178188,0.0
178193,1.0
178194,0.0
178200,0.0
178201,0.0
178202,0.0
178205,0.0
178208,0.0
178216,0.0
178219,0.0
178222,0.0
178224,1.0
178238,0.0
178246,0.0
178247,0.0
178248,0.0
178249,0.0
178253,0.0
178258,0.0
178261,0.0
178265,0.0
178274,0.0
178284,0.0
178299,0.0
178301,1.0
178302,0.0
178304,0.0
178313,0.0
178314,0.0
178316,0.0
178321,0.0
178324,0.0
178329,0.0
178337,0.0
178340,0.0
178341,0.0
178368,0.0
178370,0.0
178373,0.0
178382,0.0
178384,0.0
178386,0.0
178389,0.0
178390,0.0
178393,0.0
178412,0.0
178419,0.0
178420,0.0
178425,0.0
178426,0.0
178431,0.0
178435,0.0
178437,0.0
178443,0.0
178446,0.0
178447,0.0
178449,0.0
178451,0.0
178452,0.0
178456,0.0
178475,0.0
178481,0.0
178482,0.0
178496,0.0
178497,0.0
178507,0.0
178508,0.0
178512,0.0
178521,0.0
178526,0.0
178528,0.0
178534,0.0
